ID,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
AB624,1,,0,1,3.28,4.545,38,12.998,28
AB625,1,,0,1,2.46,3.03,41,15.0013,21
AB626,1,,1,1,2.46,3.03,41,12.998,7
AB627,1,,1,1,1.64,2.275,45,12.998,1
AB628,1,,1,1,1.64,1.515,45,16.9979,1
AB629,1,,1,1,0.82,3.03,48,,1
AB630,1,,1,1,0.82,3.03,48,,5
AB631,1,,1,1,0.82,3.79,48,,15
AB632,1,,1,1,0.82,6.06,48,,84
AB633,1,,1,1,1.64,6.82,49,,177
AB634,1,,1,1,2.46,7.575,41,,102
AB635,1,,1,1,4.1,6.82,42,,40
AB636,1,,1,1,4.1,6.06,46,,46
AB637,1,,1,2,4.92,6.82,42,12.998,63
AB638,1,,1,2,5.74,6.82,43,15.0013,60
AB639,1,,1,2,5.74,6.82,46,15.0013,45
AB640,1,,1,1,6.56,8.335,40,,57
AB641,1,,1,1,6.56,7.575,47,16.9979,70
AB642,1,,1,1,5.74,6.06,50,16.9979,184
AB643,1,,1,1,5.74,6.82,59,12.998,153
AB644,1,,1,1,5.74,7.575,54,,106
AB645,1,,1,1,5.74,6.82,59,12.998,81
AB646,1,,1,1,5.74,7.575,63,,59
AB647,1,,1,2,5.74,6.82,63,15.0013,35
AB648,1,,1,2,6.56,7.575,64,16.9979,24
AB649,1,,1,2,6.56,6.82,69,19.0012,9
AB650,1,,1,2,6.56,8.335,69,,5
AB651,1,,1,1,6.56,7.575,69,15.0013,2
AB652,1,,1,1,5.74,8.335,74,7.0015,1
AB653,1,,1,1,5.74,6.82,74,15.0013,9
AB654,1,,1,1,6.56,9.09,74,7.0015,36
AB655,1,,1,1,6.56,7.575,74,15.0013,108
AB656,1,,1,2,6.56,9.09,74,,238
AB657,1,,1,2,8.2,11.365,64,,144
AB658,1,,1,2,9.02,12.12,60,7.0015,55
AB659,1,,1,2,9.84,12.12,60,,61
AB660,1,,1,2,10.66,14.395,56,,106
AB661,1,,1,2,10.66,13.635,56,,93
AB662,1,,1,2,12.3,16.665,45,,68
AB663,1,,1,2,13.12,17.425,42,,84
AB664,1,,1,2,13.12,17.425,42,,116
AB665,1,,1,1,12.3,16.665,45,,222
AB666,1,,1,2,12.3,15.91,49,,225
AB667,1,,1,2,10.66,12.88,65,,146
AB668,1,,1,1,9.84,11.365,65,12.998,119
AB669,1,,1,1,9.84,11.365,65,12.998,45
AB670,1,,1,1,9.02,11.365,64,,53
AB671,1,,1,2,9.02,11.365,64,,40
AB672,1,,1,2,9.02,11.365,69,,17
AB673,1,,1,2,9.84,12.12,65,,5
AB674,1,,1,3,9.02,11.365,69,12.998,10
AB675,1,,1,3,8.2,9.09,86,19.0012,1
AB676,1,,1,3,8.2,9.09,86,19.0012,8
AB677,1,,1,3,9.02,10.605,87,19.9995,30
AB678,1,,1,3,9.02,10.605,87,19.9995,72
AB679,1,,1,3,9.02,10.605,87,19.9995,58
AB680,1,,1,3,9.02,10.605,93,19.0012,28
AB681,1,,1,3,9.02,9.85,93,22.0028,41
AB682,1,,1,3,9.02,9.85,93,22.0028,48
AB683,1,,1,3,9.02,9.85,93,22.0028,47
AB684,1,,1,3,9.02,9.85,93,23.9994,36
AB685,1,,1,3,9.02,9.09,93,31.0009,43
AB686,1,,1,4,9.02,9.85,93,22.0028,36
AB687,1,,1,3,8.2,9.09,93,23.9994,26
AB688,1,,1,1,9.02,11.365,55,12.998,24
AB689,1,,1,1,9.02,12.12,55,7.0015,84
AB690,1,,1,1,8.2,11.365,69,,104
AB691,1,,1,1,8.2,11.365,69,,79
AB692,1,,1,1,7.38,10.605,74,,59
AB693,1,,1,1,7.38,10.605,74,,38
AB694,1,,1,1,7.38,10.605,74,,27
AB695,1,,1,1,7.38,9.85,80,,16
AB696,1,,1,2,8.2,10.605,75,,9
AB697,1,,1,2,8.2,10.605,75,,3
AB698,1,,1,2,8.2,10.605,75,,2
AB699,1,,1,2,8.2,11.365,75,7.0015,1
AB700,1,,1,2,7.38,10.605,80,7.0015,4
AB701,1,,1,2,7.38,9.85,80,,16
AB702,1,,1,2,6.56,9.85,86,,60
AB703,1,,1,2,6.56,9.85,86,,157
AB704,1,,1,3,7.38,10.605,86,,101
AB705,1,,1,3,7.38,10.605,86,7.0015,49
AB706,1,,1,3,7.38,10.605,93,7.0015,30
AB707,1,,1,3,7.38,10.605,93,7.0015,29
AB708,1,,1,3,7.38,10.605,93,7.0015,31
AB709,1,,1,3,9.02,13.635,80,,38
AB710,1,,1,2,8.2,12.88,86,,41
AB711,1,,1,1,9.02,13.635,80,,80
AB712,1,,1,1,9.84,12.12,75,,149
AB713,1,,1,1,9.84,11.365,75,12.998,109
AB714,1,,1,2,9.84,12.12,75,,89
AB715,1,,1,2,9.84,11.365,70,12.998,62
AB716,1,,1,2,9.02,11.365,75,,58
AB717,1,,1,1,9.84,10.605,65,23.9994,26
AB718,1,,1,1,9.84,11.365,60,15.0013,23
AB719,1,,0,1,9.02,9.85,64,23.9994,28
AB720,1,,0,1,9.02,11.365,64,12.998,20
AB721,1,,0,1,9.02,11.365,64,,15
AB722,1,,0,1,8.2,10.605,64,,8
AB723,1,,0,1,6.56,9.09,69,7.0015,3
AB724,1,,0,1,6.56,9.09,64,,2
AB725,1,,0,1,6.56,9.09,59,7.0015,5
AB726,1,,0,1,7.38,9.85,55,,34
AB727,1,,0,1,7.38,10.605,59,,34
AB728,1,,0,2,7.38,10.605,64,7.0015,55
AB729,1,,0,2,7.38,9.85,64,,64
AB730,1,,0,2,8.2,9.85,59,12.998,78
AB731,1,,0,2,9.02,11.365,55,,65
AB732,1,,0,2,9.02,11.365,60,,99
AB733,1,,0,1,9.02,10.605,69,16.9979,120
AB734,1,,0,1,9.84,12.12,60,,107
AB735,1,,0,1,9.84,14.395,60,,91
AB736,1,,0,1,9.02,11.365,69,,68
AB737,1,,0,2,9.02,10.605,69,16.9979,58
AB738,1,,0,1,7.38,10.605,74,,43
AB739,1,,0,1,7.38,10.605,74,,36
AB740,1,,0,1,6.56,9.85,80,,32
AB741,1,,0,1,6.56,9.85,80,,33
AB742,1,,0,1,6.56,9.09,80,7.0015,33
AB743,1,,0,1,5.74,10.605,80,,29
AB744,1,,0,1,6.56,11.365,80,,11
AB745,1,,0,1,5.74,10.605,93,,8
AB746,1,,0,1,5.74,10.605,93,,1
AB747,1,,0,1,5.74,10.605,86,,3
AB748,1,,0,1,5.74,10.605,86,,3
AB749,1,,0,2,5.74,10.605,86,,12
AB750,1,,0,2,6.56,11.365,80,,38
AB751,1,,0,2,7.38,12.12,80,,64
AB752,1,,0,1,9.02,13.635,75,,59
AB753,1,,0,1,12.3,15.91,52,7.0015,97
AB754,1,,0,1,11.48,14.395,61,7.0015,84
AB755,1,,0,1,11.48,15.15,61,,122
AB756,1,,0,1,12.3,16.665,56,,109
AB757,1,,0,1,12.3,16.665,56,,123
AB758,1,,0,1,12.3,14.395,56,12.998,77
AB759,1,,0,1,10.66,12.88,65,,65
AB760,1,,0,1,10.66,12.88,65,12.998,55
AB761,1,,0,2,10.66,13.635,65,7.0015,33
AB762,1,,0,2,9.84,12.12,70,,28
AB763,1,,0,2,9.84,11.365,70,12.998,21
AB764,1,,0,2,9.84,10.605,65,19.0012,21
AB765,1,,1,2,9.84,11.365,65,15.0013,7
AB766,1,,1,1,9.02,10.605,64,16.9979,7
AB767,1,,1,1,9.02,11.365,64,12.998,1
AB768,1,,1,1,9.02,11.365,64,12.998,2
AB769,1,,1,1,8.2,9.85,59,15.0013,2
AB770,1,,1,1,7.38,8.335,64,19.0012,8
AB771,1,,1,1,6.56,6.82,69,22.0028,37
AB772,1,,1,2,6.56,6.82,64,19.0012,72
AB773,1,,1,2,6.56,6.82,59,19.0012,185
AB774,1,,1,2,6.56,6.82,59,19.9995,112
AB775,1,,1,2,6.56,7.575,59,12.998,69
AB776,1,,1,2,6.56,7.575,59,12.998,48
AB777,1,,1,2,7.38,10.605,55,7.0015,68
AB778,1,,1,2,6.56,11.365,59,,54
AB779,1,,1,2,7.38,9.85,55,,86
AB780,1,,1,2,6.56,9.09,59,,44
AB781,1,,1,2,6.56,9.09,56,12.998,86
AB782,1,,1,2,6.56,7.575,59,12.998,161
AB783,1,,1,2,6.56,7.575,55,15.0013,156
AB784,1,,1,1,12.3,15.91,61,7.0015,111
AB785,1,,1,3,6.56,8.335,59,,78
AB786,1,,1,3,6.56,9.85,59,,56
AB787,1,,1,2,6.56,9.09,59,7.0015,34
AB788,1,,1,2,6.56,9.85,64,,17
AB789,1,,1,2,6.56,9.09,64,7.0015,8
AB790,1,,1,2,6.56,9.09,69,7.0015,3
AB791,1,,1,2,6.56,11.365,69,,2
AB792,1,,1,2,6.56,11.365,69,,2
AB793,1,,1,3,5.74,10.605,93,,3
AB794,1,,1,3,5.74,10.605,93,,22
AB795,1,,1,3,6.56,11.365,93,,52
AB796,1,,1,3,6.56,11.365,93,,135
AB797,1,,1,2,6.56,11.365,93,,116
AB798,1,,1,2,6.56,11.365,93,,47
AB799,1,,1,2,7.38,12.12,86,,51
AB800,1,,1,2,8.2,12.88,86,,55
AB801,1,,1,2,8.2,12.88,86,,52
AB802,1,,1,2,9.02,12.88,80,,54
AB803,1,,1,2,9.84,14.395,75,,52
AB804,1,,1,2,9.84,12.12,75,,64
AB805,1,,1,2,9.84,14.395,75,,176
AB806,1,,1,2,9.84,12.88,81,7.0015,168
AB807,1,,1,2,9.84,12.12,81,,108
AB808,1,,1,2,9.02,11.365,87,,74
AB809,1,,1,2,9.02,11.365,87,,64
AB810,1,,1,2,9.02,12.88,87,,36
AB811,1,,1,3,8.2,9.85,93,12.998,16
AB812,1,,1,3,9.02,12.12,93,7.0015,2
AB813,1,,1,3,9.02,11.365,93,12.998,3
AB814,1,,1,3,9.02,11.365,93,,4
AB815,1,,1,3,9.02,11.365,93,,1
AB816,1,,1,3,9.02,10.605,93,19.0012,1
AB817,1,,1,3,9.02,12.12,93,7.0015,3
AB818,1,,1,3,9.02,12.12,93,7.0015,18
AB819,1,,1,3,9.02,10.605,93,15.0013,49
AB820,1,,1,3,9.02,10.605,93,15.0013,155
AB821,1,,1,2,9.84,12.88,93,,123
AB822,1,,1,2,9.02,13.635,100,,61
AB823,1,,1,2,9.84,11.365,93,12.998,52
AB824,1,,1,2,9.84,11.365,93,15.0013,64
AB825,1,,1,1,13.94,16.665,93,,75
AB826,1,,1,1,15.58,19.695,82,26.0027,63
AB827,1,,1,1,15.58,19.695,76,22.0028,76
AB828,1,,1,1,14.76,16.665,71,19.9995,103
AB829,1,,1,1,14.76,15.91,53,35.0008,190
AB830,1,,1,1,13.94,14.395,42,36.9974,182
AB831,1,,1,1,11.48,12.12,45,32.9975,91
AB832,1,,1,1,9.84,9.85,48,36.9974,75
AB833,1,,1,1,9.02,9.85,47,22.0028,63
AB834,1,,1,1,9.02,10.605,44,16.9979,40
AB835,1,,1,1,8.2,8.335,44,30.0026,32
AB836,1,,1,1,8.2,8.335,40,30.0026,12
AB837,1,,1,1,8.2,7.575,44,35.0008,5
AB838,1,,1,1,7.38,8.335,43,16.9979,2
AB839,1,,1,1,7.38,8.335,43,16.9979,1
AB840,1,,1,1,6.56,6.82,50,19.9995,2
AB841,1,,1,1,6.56,6.82,43,23.9994,39
AB842,1,,1,1,5.74,6.06,50,22.0028,87
AB843,1,,1,1,5.74,6.06,50,23.9994,188
AB844,1,,1,1,6.56,6.82,47,19.9995,133
AB845,1,,1,1,7.38,7.575,43,22.0028,52
AB846,1,,1,1,7.38,6.82,43,30.0026,64
AB847,1,,1,1,8.2,9.09,40,23.9994,69
AB848,1,,1,1,8.2,8.335,40,,51
AB849,1,,1,1,9.02,9.85,37,26.0027,47
AB850,1,,1,1,9.02,9.85,37,22.0028,60
AB851,1,,1,1,9.02,10.605,37,16.9979,78
AB852,1,,1,1,8.2,9.85,40,12.998,175
AB853,1,,1,1,8.2,10.605,40,,147
AB854,1,,1,1,8.2,12.88,40,,96
AB855,1,,1,1,8.2,11.365,47,,109
AB856,1,,1,1,7.38,10.605,55,7.0015,54
AB857,1,,1,1,7.38,10.605,51,,41
AB858,1,,1,1,8.2,11.365,47,7.0015,38
AB859,1,,1,2,8.2,12.88,44,,13
AB860,1,,1,2,6.56,11.365,59,,7
AB861,1,,1,2,5.74,8.335,63,7.0015,1
AB862,1,,1,2,5.74,8.335,63,7.0015,1
AB863,1,,1,2,5.74,7.575,63,,7
AB864,1,,1,2,6.56,11.365,55,,28
AB865,1,,1,1,5.74,10.605,59,,87
AB866,1,,1,1,5.74,7.575,74,,220
AB867,1,,1,2,6.56,9.09,80,,127
AB868,1,,1,2,8.2,10.605,51,,51
AB869,1,,1,1,9.02,11.365,51,,64
AB870,1,,1,2,9.84,12.12,48,,86
AB871,1,,1,2,10.66,12.88,50,15.0013,82
AB872,1,,1,2,11.48,13.635,45,,91
AB873,1,,1,2,11.48,13.635,48,16.9979,90
AB874,1,,1,2,12.3,14.395,42,15.0013,99
AB875,1,,1,2,10.66,13.635,56,,205
AB876,1,,1,2,9.84,12.88,60,7.0015,155
AB877,1,,1,2,9.84,12.12,65,,103
AB878,1,,1,2,9.84,12.12,65,,71
AB879,1,,1,2,9.84,12.12,70,,43
AB880,1,,1,2,9.84,12.12,65,,46
AB881,1,,1,2,9.84,12.12,70,,31
AB882,1,,0,2,9.84,12.12,70,,39
AB883,1,,0,2,9.84,12.12,65,,18
AB884,1,,0,2,9.84,12.12,75,,17
AB885,1,,0,2,9.84,12.12,75,,11
AB886,1,,0,3,9.02,11.365,93,,8
AB887,1,,0,3,8.2,11.365,100,,9
AB888,1,,0,3,8.2,12.88,100,,4
AB889,1,,0,3,9.02,12.88,93,,4
AB890,1,,0,3,8.2,11.365,100,,10
AB891,1,,0,3,8.2,11.365,100,,20
AB892,1,,0,3,8.2,10.605,100,,34
AB893,1,,0,3,9.02,11.365,100,,47
AB894,1,,0,3,9.02,11.365,100,,52
AB895,1,,0,3,9.02,11.365,100,,72
AB896,1,,0,3,9.02,13.635,100,,55
AB897,1,,0,3,9.02,13.635,100,,60
AB898,1,,0,3,9.02,11.365,100,,71
AB899,1,,0,2,9.84,10.605,100,19.0012,78
AB900,1,,0,2,11.48,12.12,93,30.0026,83
AB901,1,,0,2,11.48,12.12,93,30.0026,84
AB902,1,,0,1,12.3,14.395,87,16.9979,69
AB903,1,,0,1,10.66,12.88,100,12.998,56
AB904,1,,0,1,10.66,13.635,93,,45
AB905,1,,0,1,10.66,12.88,93,15.0013,59
AB906,1,,0,1,10.66,12.88,70,12.998,39
AB907,1,,0,1,10.66,11.365,65,,44
AB908,1,,0,1,10.66,11.365,60,22.0028,20
AB909,1,,0,1,10.66,14.395,60,,13
AB910,1,,0,1,10.66,11.365,60,23.9994,2
AB911,1,,0,1,10.66,12.88,60,15.0013,1
AB912,1,,0,1,10.66,12.88,60,15.0013,1
AB913,1,,0,1,9.84,12.12,65,,8
AB914,1,,0,1,9.84,12.88,65,7.0015,23
AB915,1,,0,1,11.48,14.395,56,7.0015,45
AB916,1,,0,1,12.3,14.395,52,16.9979,89
AB917,1,,0,1,13.12,15.15,49,16.9979,117
AB918,1,,0,1,13.94,16.665,46,,174
AB919,1,,0,1,13.94,18.18,46,,182
AB920,1,,0,1,13.94,17.425,46,,161
AB921,1,,0,1,13.94,17.425,46,,182
AB922,1,,0,1,13.94,17.425,49,7.0015,157
AB923,1,,0,1,13.94,18.18,46,,121
AB924,1,,0,1,12.3,15.15,56,,78
AB925,1,,0,1,11.48,14.395,61,,21
AB926,1,,0,1,11.48,14.395,61,7.0015,26
AB927,1,,0,1,10.66,15.15,60,,27
AB928,1,,0,1,10.66,15.15,60,,62
AB929,1,,0,1,9.84,14.395,65,,30
AB930,1,,1,1,9.84,14.395,65,,15
AB931,1,,1,1,9.02,13.635,75,,5
AB932,1,,1,1,8.2,12.88,80,,3
AB933,1,,1,1,8.2,12.88,86,,1
AB934,1,,1,1,8.2,12.88,86,,2
AB935,1,,1,1,8.2,12.88,86,,10
AB936,1,,1,1,7.38,12.12,93,,30
AB937,1,,1,1,7.38,12.12,86,,95
AB938,1,,1,2,6.56,11.365,100,,230
AB939,1,,1,1,9.02,13.635,80,,118
AB940,1,,1,1,9.84,12.88,75,7.0015,55
AB941,1,,1,1,12.3,15.91,65,,47
AB942,1,,1,2,13.12,17.425,62,,66
AB943,1,,1,2,14.76,18.18,57,,64
AB944,1,,1,2,14.76,18.18,57,,60
AB945,1,,1,2,15.58,19.695,54,,50
AB946,1,,1,2,14.76,17.425,57,,114
AB947,1,,1,2,13.12,15.91,70,,216
AB948,1,,1,2,13.94,16.665,66,,175
AB949,1,,1,2,13.12,17.425,70,,128
AB950,1,,1,2,13.12,16.665,70,7.0015,88
AB951,1,,1,1,13.12,17.425,70,,78
AB952,1,,1,1,11.48,15.15,81,,37
AB953,1,,1,2,12.3,16.665,81,,25
AB954,1,,1,2,11.48,15.91,87,,10
AB955,1,,1,2,11.48,15.91,87,,4
AB956,1,,1,2,10.66,13.635,93,7.0015,2
AB957,1,,1,3,11.48,13.635,93,,1
AB958,1,,1,1,10.66,12.88,93,,3
AB959,1,,1,1,10.66,11.365,81,22.0028,2
AB960,1,,1,1,10.66,11.365,70,22.0028,39
AB961,1,,1,1,9.84,9.85,65,,100
AB962,1,,1,1,9.84,9.85,56,32.9975,243
AB963,1,,1,1,9.84,9.85,52,32.9975,135
AB964,1,,1,1,9.02,9.09,47,36.9974,48
AB965,1,,1,1,9.02,9.09,47,31.0009,50
AB966,1,,1,1,9.84,9.85,38,32.9975,65
AB967,1,,1,2,9.84,9.85,32,30.0026,50
AB968,1,,1,1,9.02,9.85,37,,64
AB969,1,,1,1,9.02,9.85,35,26.0027,51
AB970,1,,1,1,9.02,9.09,35,35.0008,83
AB971,1,,1,1,9.02,9.09,32,39.0007,176
AB972,1,,1,1,8.2,9.09,32,26.0027,152
AB973,1,,1,1,6.56,6.06,40,31.0009,101
AB974,1,,1,1,6.56,6.82,40,22.0028,56
AB975,1,,1,1,5.74,5.305,33,31.0009,54
AB976,1,,1,1,4.92,5.305,33,23.9994,29
AB977,1,,1,1,4.92,5.305,33,22.0028,12
AB978,1,,1,1,4.1,3.79,36,23.9994,17
AB979,1,,1,1,4.1,5.305,36,15.0013,7
AB980,1,,1,1,3.28,3.79,38,19.0012,3
AB981,1,,1,1,2.46,3.79,45,,2
AB982,1,,1,1,2.46,5.305,45,7.0015,7
AB983,1,,1,1,2.46,7.575,45,,43
AB984,1,,1,1,2.46,5.305,49,7.0015,99
AB985,1,,1,1,4.1,6.82,42,,199
AB986,1,,1,1,4.92,6.82,39,,123
AB987,1,,1,1,5.74,9.09,36,,59
AB988,1,,1,2,5.74,7.575,43,,41
AB989,1,,1,2,7.38,9.09,40,15.0013,61
AB990,1,,1,1,7.38,8.335,40,16.9979,69
AB991,1,,1,1,8.2,9.09,34,19.9995,58
AB992,1,,1,2,8.2,9.09,34,19.0012,64
AB993,1,,1,2,8.2,9.85,37,16.9979,79
AB994,1,,1,2,8.2,9.85,34,16.9979,166
AB995,1,,1,2,7.38,8.335,47,19.9995,170
AB996,1,,1,3,5.74,6.06,86,16.9979,88
AB997,1,,1,3,5.74,7.575,86,,84
AB998,1,,1,2,5.74,7.575,86,,83
AB999,1,,1,3,6.56,8.335,80,,46
AB1000,1,,1,3,6.56,7.575,80,12.998,37
AB1001,1,,1,3,5.74,6.82,86,12.998,16
AB1002,1,,1,3,5.74,7.575,80,,7
AB1003,1,,1,3,5.74,7.575,80,,3
AB1004,1,,1,2,5.74,6.82,59,15.0013,1
AB1005,1,,1,2,4.92,6.06,50,15.0013,6
AB1006,1,,1,2,4.92,6.06,54,19.0012,26
AB1007,1,,1,1,4.1,3.79,50,,99
AB1008,1,,1,1,4.1,3.79,49,22.0028,178
AB1009,1,,1,1,4.92,5.305,42,23.9994,122
AB1010,1,,1,1,4.92,5.305,42,19.9995,35
AB1011,1,,1,1,5.74,6.06,39,23.9994,45
AB1012,1,0,1,1,6.56,6.82,34,26.0027,69
AB1013,1,0,1,1,7.38,8.335,29,19.9995,62
AB1014,1,0,1,1,8.2,9.09,27,19.0012,48
AB1015,1,0,1,1,8.2,9.85,25,16.9979,50
AB1016,1,,1,1,8.2,9.09,27,19.9995,80
AB1017,1,,1,1,7.38,9.09,26,12.998,165
AB1018,1,,1,1,6.56,9.09,28,,160
AB1019,1,,1,1,5.74,8.335,28,7.0015,112
AB1020,1,,1,1,5.74,9.09,31,,97
AB1021,1,,1,1,5.74,10.605,39,,72
AB1022,1,,1,1,4.92,9.85,39,,51
AB1023,1,,1,1,4.92,7.575,42,7.0015,34
AB1024,1,,1,1,4.1,6.82,49,7.0015,14
AB1025,1,,1,1,4.1,6.82,54,,7
AB1026,1,,1,1,4.1,6.82,54,,3
AB1027,1,,1,1,3.28,6.06,63,,4
AB1028,1,,1,1,4.1,9.09,68,,24
AB1029,1,,1,1,3.28,8.335,73,,74
AB1030,1,,1,1,4.1,6.06,74,,216
AB1031,1,,1,1,4.92,6.06,74,15.0013,140
AB1032,1,,1,1,5.74,6.82,69,12.998,44
AB1033,1,,1,1,9.02,11.365,47,,64
AB1034,1,,1,1,9.02,11.365,47,,71
AB1035,1,,1,1,9.84,11.365,35,12.998,110
AB1036,1,,1,1,12.3,14.395,26,16.9979,84
AB1037,1,,1,1,13.12,15.91,21,,74
AB1038,1,,1,1,12.3,14.395,28,12.998,125
AB1039,1,,1,1,12.3,16.665,24,,211
AB1040,1,,1,1,11.48,15.91,28,,174
AB1041,1,,1,1,10.66,15.15,33,,101
AB1042,1,,1,1,9.02,11.365,55,,63
AB1043,1,,1,1,8.2,10.605,59,,47
AB1044,1,,1,1,8.2,11.365,64,,43
AB1045,1,,1,1,7.38,12.12,69,,53
AB1046,1,,0,1,6.56,9.85,69,,30
AB1047,1,,0,1,5.74,10.605,86,,24
AB1048,1,,0,1,5.74,10.605,80,,15
AB1049,1,,0,1,4.92,9.85,80,,10
AB1050,1,,0,1,4.92,8.335,74,,4
AB1051,1,,0,1,4.92,8.335,74,,1
AB1052,1,,0,1,4.92,6.82,93,12.998,2
AB1053,1,,0,1,4.92,7.575,80,7.0015,11
AB1054,1,,0,1,5.74,7.575,86,,30
AB1055,1,,0,1,6.56,9.09,64,,43
AB1056,1,,0,1,9.02,10.605,41,16.9979,84
AB1057,1,,0,1,12.3,13.635,28,22.0028,114
AB1058,1,,0,1,12.3,13.635,39,31.0009,120
AB1059,1,,0,1,12.3,13.635,39,,135
AB1060,1,,0,1,13.94,15.91,31,19.0012,120
AB1061,1,,0,1,13.94,15.15,29,,174
AB1062,1,,0,1,13.94,15.15,29,,145
AB1063,1,,0,1,13.12,14.395,31,35.0008,137
AB1064,1,,0,1,11.48,12.88,38,22.0028,64
AB1065,1,,0,1,11.48,13.635,38,,41
AB1066,1,,0,1,10.66,12.88,41,15.0013,40
AB1067,1,,0,1,10.66,15.15,41,,51
AB1068,1,,0,1,9.84,12.88,44,,45
AB1069,1,,0,1,9.02,11.365,51,,32
AB1070,1,,0,1,8.2,11.365,64,7.0015,39
AB1071,1,,0,1,8.2,11.365,59,,24
AB1072,1,,0,2,8.2,11.365,75,,20
AB1073,1,,0,2,8.2,11.365,69,7.0015,12
AB1074,1,,0,2,8.2,10.605,69,,2
AB1075,1,,0,2,8.2,10.605,69,,5
AB1076,1,,0,2,9.02,13.635,55,,3
AB1077,1,,0,2,9.02,11.365,64,12.998,12
AB1078,1,,0,2,9.84,11.365,60,15.0013,47
AB1079,1,,0,1,12.3,13.635,45,22.0028,105
AB1080,1,,0,1,13.12,14.395,39,30.0026,112
AB1081,1,,0,1,14.76,15.91,32,31.0009,152
AB1082,1,,0,1,15.58,19.695,29,23.9994,154
AB1083,1,,0,2,16.4,20.455,30,,161
AB1084,1,,0,2,16.4,20.455,30,19.9995,162
AB1085,1,,0,2,17.22,21.21,28,22.0028,134
AB1086,1,,0,1,17.22,21.21,28,22.0028,125
AB1087,1,,0,1,16.4,20.455,32,19.9995,95
AB1088,1,,0,1,16.4,20.455,35,19.0012,61
AB1089,1,,0,1,16.4,20.455,35,22.0028,47
AB1090,1,,0,1,16.4,20.455,35,23.9994,51
AB1091,1,,0,1,16.4,20.455,35,19.9995,36
AB1092,1,,0,1,16.4,20.455,35,23.9994,30
AB1093,1,,1,1,15.58,19.695,37,23.9994,11
AB1094,1,,1,1,15.58,19.695,37,23.9994,7
AB1095,1,,1,1,14.76,16.665,40,19.9995,2
AB1096,1,,1,1,13.94,15.91,46,15.0013,2
AB1097,1,,1,1,13.12,15.15,53,19.0012,2
AB1098,1,,1,1,13.12,15.15,53,19.0012,3
AB1099,1,,1,1,13.94,15.15,46,19.9995,26
AB1100,1,,1,1,13.94,15.15,46,19.9995,98
AB1101,1,,1,1,15.58,19.695,40,31.0009,256
AB1102,1,,1,1,16.4,20.455,37,26.0027,130
AB1103,1,,1,1,18.04,21.97,33,15.0013,55
AB1104,1,,1,1,21.32,25,23,16.9979,53
AB1105,1,,1,1,22.96,26.515,22,30.0026,126
AB1106,1,,1,1,23.78,27.275,19,26.0027,120
AB1107,1,,1,1,24.6,29.545,15,32.9975,90
AB1108,1,,1,1,22.96,26.515,21,43.9989,90
AB1109,1,,1,1,21.32,25,27,31.0009,118
AB1110,1,,1,1,18.86,22.725,33,,243
AB1111,1,,1,1,16.4,20.455,40,,205
AB1112,1,,1,1,15.58,19.695,43,32.9975,98
AB1113,1,,1,1,14.76,15.91,46,31.0009,70
AB1114,1,,1,1,14.76,15.91,50,35.0008,43
AB1115,1,,1,1,13.94,14.395,46,43.9989,45
AB1116,1,,1,1,13.12,14.395,49,32.9975,20
AB1117,1,,1,1,12.3,13.635,49,,19
AB1118,1,,1,1,12.3,12.12,42,51.9987,5
AB1119,1,,1,1,11.48,11.365,41,46.0022,3
AB1120,1,,1,1,9.02,9.09,37,35.0008,1
AB1121,1,,1,1,9.02,9.09,32,31.0009,4
AB1122,1,,1,1,8.2,9.09,32,22.0028,30
AB1123,1,,1,1,8.2,9.09,32,23.9994,105
AB1124,1,,1,1,8.2,9.09,32,23.9994,223
AB1125,1,,1,1,9.02,9.85,29,30.0026,110
AB1126,1,,1,1,9.84,10.605,27,19.0012,52
AB1127,1,,1,1,10.66,12.12,25,16.9979,57
AB1128,1,,1,1,11.48,13.635,24,16.9979,71
AB1129,1,,1,1,13.12,15.15,21,15.0013,82
AB1130,1,,1,1,13.94,15.91,19,15.0013,79
AB1131,1,,1,1,13.94,16.665,19,,85
AB1132,1,,1,1,13.94,15.91,19,16.9979,98
AB1133,1,,1,1,13.12,15.15,22,15.0013,206
AB1134,1,,1,1,12.3,15.15,22,,212
AB1135,1,,1,1,11.48,14.395,26,,145
AB1136,1,,1,1,10.66,13.635,33,7.0015,101
AB1137,1,,1,1,9.84,14.395,52,,66
AB1138,1,,1,1,9.84,14.395,44,,41
AB1139,1,,1,2,9.02,12.88,44,,20
AB1140,1,,1,1,9.02,12.88,41,,15
AB1141,1,,1,1,8.2,11.365,44,,9
AB1142,1,,1,2,8.2,9.85,47,12.998,1
AB1143,1,,1,1,8.2,9.85,51,12.998,1
AB1144,1,,1,1,8.2,9.85,47,12.998,5
AB1145,1,,1,1,8.2,9.85,55,15.0013,33
AB1146,1,,1,2,8.2,9.85,55,15.0013,108
AB1147,1,,1,2,9.02,11.365,55,,230
AB1148,1,,1,1,9.84,10.605,52,19.0012,124
AB1149,1,,1,1,10.66,11.365,41,26.0027,69
AB1150,1,,1,1,13.94,15.15,34,19.9995,66
AB1151,1,,1,1,15.58,19.695,32,22.0028,86
AB1152,1,,1,1,17.22,21.21,30,23.9994,93
AB1153,1,,1,1,18.86,22.725,28,,82
