ID,temp,atemp,humidity,windspeed,count
AB779,7.38,9.85,55,8.9981,86
AB780,6.56,9.09,59,8.9981,44
AB781,6.56,9.09,56,12.998,86
AB782,6.56,7.575,59,12.998,161
AB783,6.56,7.575,55,15.0013,156
AB784,12.3,15.91,61,7.0015,111
AB785,6.56,8.335,59,11.0014,78
AB786,6.56,9.85,59,6.0032,56
AB787,6.56,9.09,59,7.0015,34
AB788,6.56,9.85,64,6.0032,17
AB789,6.56,9.09,64,7.0015,8
AB790,6.56,9.09,69,7.0015,3
AB791,6.56,11.365,69,0,2
AB792,6.56,11.365,69,0,2
AB793,5.74,10.605,93,0,3
AB794,5.74,10.605,93,0,22
AB795,6.56,11.365,93,0,52
AB796,6.56,11.365,93,0,135
AB797,6.56,11.365,93,0,116
AB798,6.56,11.365,93,0,47
AB799,7.38,12.12,86,0,51
AB800,8.2,12.88,86,0,55
AB801,8.2,12.88,86,0,52
AB802,9.02,12.88,80,6.0032,54
AB803,9.84,14.395,75,0,52
AB804,9.84,12.12,75,8.9981,64
AB805,9.84,14.395,75,0,176
AB806,9.84,12.88,81,7.0015,168
AB807,9.84,12.12,81,8.9981,108
AB808,9.02,11.365,87,8.9981,74
AB809,9.02,11.365,87,8.9981,64
AB810,9.02,12.88,87,6.0032,36
AB811,8.2,9.85,93,12.998,16
AB812,9.02,12.12,93,7.0015,2
AB813,9.02,11.365,93,12.998,3
AB814,9.02,11.365,93,8.9981,4
AB815,9.02,11.365,93,8.9981,1
AB816,9.02,10.605,93,19.0012,1
AB817,9.02,12.12,93,7.0015,3
AB818,9.02,12.12,93,7.0015,18
AB819,9.02,10.605,93,15.0013,49
AB820,9.02,10.605,93,15.0013,155
AB821,9.84,12.88,93,6.0032,123
AB822,9.02,13.635,100,0,61
AB823,9.84,11.365,93,12.998,52
AB824,9.84,11.365,93,15.0013,64
AB825,13.94,16.665,93,11.0014,75
AB826,15.58,19.695,82,26.0027,63
AB827,15.58,19.695,76,22.0028,76
AB828,14.76,16.665,71,19.9995,103
AB829,14.76,15.91,53,35.0008,190
AB830,13.94,14.395,42,36.9974,182
AB831,11.48,12.12,45,32.9975,91
AB832,9.84,9.85,48,36.9974,75
AB833,9.02,9.85,47,22.0028,63
AB834,9.02,10.605,44,16.9979,40
AB835,8.2,8.335,44,30.0026,32
AB836,8.2,8.335,40,30.0026,12
AB837,8.2,7.575,44,35.0008,5
AB838,7.38,8.335,43,16.9979,2
AB839,7.38,8.335,43,16.9979,1
AB840,6.56,6.82,50,19.9995,2
AB841,6.56,6.82,43,23.9994,39
AB842,5.74,6.06,50,22.0028,87
AB843,5.74,6.06,50,23.9994,188
AB844,6.56,6.82,47,19.9995,133
AB845,7.38,7.575,43,22.0028,52
AB846,7.38,6.82,43,30.0026,64
AB847,8.2,9.09,40,23.9994,69
AB848,8.2,8.335,40,27.9993,51
AB849,9.02,9.85,37,26.0027,47
AB850,9.02,9.85,37,22.0028,60
AB851,9.02,10.605,37,16.9979,78
AB852,8.2,9.85,40,12.998,175
AB853,8.2,10.605,40,11.0014,147
AB854,8.2,12.88,40,0,96
AB855,8.2,11.365,47,6.0032,109
AB856,7.38,10.605,55,7.0015,54
AB857,7.38,10.605,51,6.0032,41
AB858,8.2,11.365,47,7.0015,38
AB859,8.2,12.88,44,0,13
AB860,6.56,11.365,59,0,7
AB861,5.74,8.335,63,7.0015,1
AB862,5.74,8.335,63,7.0015,1
AB863,5.74,7.575,63,8.9981,7
AB864,6.56,11.365,55,0,28
AB865,5.74,10.605,59,0,87
AB866,5.74,7.575,74,8.9981,220
AB867,6.56,9.09,80,8.9981,127
AB868,8.2,10.605,51,8.9981,51
AB869,9.02,11.365,51,11.0014,64
AB870,9.84,12.12,48,11.0014,86
AB871,10.66,12.88,50,15.0013,82
AB872,11.48,13.635,45,11.0014,91
AB873,11.48,13.635,48,16.9979,90
AB874,12.3,14.395,42,15.0013,99
AB875,10.66,13.635,56,8.9981,205
AB876,9.84,12.88,60,7.0015,155
AB877,9.84,12.12,65,8.9981,103
AB878,9.84,12.12,65,11.0014,71
AB879,9.84,12.12,70,11.0014,43
AB880,9.84,12.12,65,11.0014,46
AB881,9.84,12.12,70,8.9981,31
AB882,9.84,12.12,70,11.0014,39
AB883,9.84,12.12,65,11.0014,18
AB884,9.84,12.12,75,11.0014,17
AB885,9.84,12.12,75,11.0014,11
AB886,9.02,11.365,93,8.9981,8
AB887,8.2,11.365,100,6.0032,9
AB888,8.2,12.88,100,0,4
AB889,9.02,12.88,93,6.0032,4
AB890,8.2,11.365,100,6.0032,10
AB891,8.2,11.365,100,6.0032,20
AB892,8.2,10.605,100,8.9981,34
AB893,9.02,11.365,100,8.9981,47
AB894,9.02,11.365,100,11.0014,52
AB895,9.02,11.365,100,11.0014,72
AB896,9.02,13.635,100,0,55
AB897,9.02,13.635,100,0,60
AB898,9.02,11.365,100,8.9981,71
AB899,9.84,10.605,100,19.0012,78
AB900,11.48,12.12,93,30.0026,83
AB901,11.48,12.12,93,30.0026,84
AB902,12.3,14.395,87,16.9979,69
AB903,10.66,12.88,100,12.998,56
AB904,10.66,13.635,93,8.9981,45
AB905,10.66,12.88,93,15.0013,59
AB906,10.66,12.88,70,12.998,39
AB907,10.66,11.365,65,27.9993,44
AB908,10.66,11.365,60,22.0028,20
AB909,10.66,14.395,60,6.0032,13
AB910,10.66,11.365,60,23.9994,2
AB911,10.66,12.88,60,15.0013,1
AB912,10.66,12.88,60,15.0013,1
AB913,9.84,12.12,65,11.0014,8
AB914,9.84,12.88,65,7.0015,23
AB915,11.48,14.395,56,7.0015,45
AB916,12.3,14.395,52,16.9979,89
AB917,13.12,15.15,49,16.9979,117
AB918,13.94,16.665,46,0,174
AB919,13.94,18.18,46,0,182
AB920,13.94,17.425,46,6.0032,161
AB921,13.94,17.425,46,6.0032,182
AB922,13.94,17.425,49,7.0015,157
AB923,13.94,18.18,46,0,121
AB924,12.3,15.15,56,11.0014,78
AB925,11.48,14.395,61,8.9981,21
AB926,11.48,14.395,61,7.0015,26
AB927,10.66,15.15,60,0,27
AB928,10.66,15.15,60,0,62
AB929,9.84,14.395,65,0,30
AB930,9.84,14.395,65,0,15
AB931,9.02,13.635,75,0,5
AB932,8.2,12.88,80,0,3
AB933,8.2,12.88,86,0,1
AB934,8.2,12.88,86,0,2
AB935,8.2,12.88,86,0,10
AB936,7.38,12.12,93,0,30
AB937,7.38,12.12,86,0,95
AB938,6.56,11.365,100,0,230
AB939,9.02,13.635,80,0,118
AB940,9.84,12.88,75,7.0015,55
AB941,12.3,15.91,65,6.0032,47
AB942,13.12,17.425,62,0,66
AB943,14.76,18.18,57,6.0032,64
AB944,14.76,18.18,57,6.0032,60
AB945,15.58,19.695,54,6.0032,50
AB946,14.76,17.425,57,8.9981,114
AB947,13.12,15.91,70,11.0014,216
AB948,13.94,16.665,66,8.9981,175
AB949,13.12,17.425,70,0,128
AB950,13.12,16.665,70,7.0015,88
AB951,13.12,17.425,70,0,78
AB952,11.48,15.15,81,6.0032,37
AB953,12.3,16.665,81,0,25
AB954,11.48,15.91,87,0,10
AB955,11.48,15.91,87,0,4
AB956,10.66,13.635,93,7.0015,2
AB957,11.48,13.635,93,11.0014,1
AB958,10.66,12.88,93,11.0014,3
AB959,10.66,11.365,81,22.0028,2
AB960,10.66,11.365,70,22.0028,39
AB961,9.84,9.85,65,27.9993,100
AB962,9.84,9.85,56,32.9975,243
AB963,9.84,9.85,52,32.9975,135
AB964,9.02,9.09,47,36.9974,48
AB965,9.02,9.09,47,31.0009,50
AB966,9.84,9.85,38,32.9975,65
AB967,9.84,9.85,32,30.0026,50
AB968,9.02,9.85,37,27.9993,64
AB969,9.02,9.85,35,26.0027,51
AB970,9.02,9.09,35,35.0008,83
AB971,9.02,9.09,32,39.0007,176
AB972,8.2,9.09,32,26.0027,152
AB973,6.56,6.06,40,31.0009,101
AB974,6.56,6.82,40,22.0028,56
AB975,5.74,5.305,33,31.0009,54
AB976,4.92,5.305,33,23.9994,29
AB977,4.92,5.305,33,22.0028,12
AB978,4.1,3.79,36,23.9994,17
AB979,4.1,5.305,36,15.0013,7
AB980,3.28,3.79,38,19.0012,3
AB981,2.46,3.79,45,8.9981,2
AB982,2.46,5.305,45,7.0015,7
AB983,2.46,7.575,45,0,43
AB984,2.46,5.305,49,7.0015,99
AB985,4.1,6.82,42,0,199
AB986,4.92,6.82,39,11.0014,123
AB987,5.74,9.09,36,0,59
AB988,5.74,7.575,43,11.0014,41
AB989,7.38,9.09,40,15.0013,61
AB990,7.38,8.335,40,16.9979,69
AB991,8.2,9.09,34,19.9995,58
AB992,8.2,9.09,34,19.0012,64
AB993,8.2,9.85,37,16.9979,79
AB994,8.2,9.85,34,16.9979,166
AB995,7.38,8.335,47,19.9995,170
AB996,5.74,6.06,86,16.9979,88
AB997,5.74,7.575,86,11.0014,84
AB998,5.74,7.575,86,11.0014,83
AB999,6.56,8.335,80,11.0014,46
AB1000,6.56,7.575,80,12.998,37
AB1001,5.74,6.82,86,12.998,16
AB1002,5.74,7.575,80,8.9981,7
AB1003,5.74,7.575,80,8.9981,3
AB1004,5.74,6.82,59,15.0013,1
AB1005,4.92,6.06,50,15.0013,6
AB1006,4.92,6.06,54,19.0012,26
AB1007,4.1,3.79,50,27.9993,99
AB1008,4.1,3.79,49,22.0028,178
AB1009,4.92,5.305,42,23.9994,122
AB1010,4.92,5.305,42,19.9995,35
AB1011,5.74,6.06,39,23.9994,45
AB1012,6.56,6.82,34,26.0027,69
AB1013,7.38,8.335,29,19.9995,62
AB1014,8.2,9.09,27,19.0012,48
AB1015,8.2,9.85,25,16.9979,50
AB1016,8.2,9.09,27,19.9995,80
AB1017,7.38,9.09,26,12.998,165
AB1018,6.56,9.09,28,8.9981,160
AB1019,5.74,8.335,28,7.0015,112
AB1020,5.74,9.09,31,6.0032,97
AB1021,5.74,10.605,39,0,72
AB1022,4.92,9.85,39,0,51
AB1023,4.92,7.575,42,7.0015,34
AB1024,4.1,6.82,49,7.0015,14
AB1025,4.1,6.82,54,6.0032,7
AB1026,4.1,6.82,54,6.0032,3
AB1027,3.28,6.06,63,6.0032,4
AB1028,4.1,9.09,68,0,24
AB1029,3.28,8.335,73,0,74
AB1030,4.1,6.06,74,11.0014,216
AB1031,4.92,6.06,74,15.0013,140
AB1032,5.74,6.82,69,12.998,44
AB1033,9.02,11.365,47,8.9981,64
AB1034,9.02,11.365,47,8.9981,71
AB1035,9.84,11.365,35,12.998,110
AB1036,12.3,14.395,26,16.9979,84
AB1037,13.12,15.91,21,11.0014,74
AB1038,12.3,14.395,28,12.998,125
AB1039,12.3,16.665,24,0,211
AB1040,11.48,15.91,28,0,174
AB1041,10.66,15.15,33,0,101
AB1042,9.02,11.365,55,8.9981,63
AB1043,8.2,10.605,59,8.9981,47
AB1044,8.2,11.365,64,6.0032,43
AB1045,7.38,12.12,69,0,53
AB1046,6.56,9.85,69,6.0032,30
AB1047,5.74,10.605,86,0,24
AB1048,5.74,10.605,80,0,15
AB1049,4.92,9.85,80,0,10
AB1050,4.92,8.335,74,6.0032,4
AB1051,4.92,8.335,74,6.0032,1
AB1052,4.92,6.82,93,12.998,2
AB1053,4.92,7.575,80,7.0015,11
AB1054,5.74,7.575,86,8.9981,30
AB1055,6.56,9.09,64,8.9981,43
AB1056,9.02,10.605,41,16.9979,84
AB1057,12.3,13.635,28,22.0028,114
AB1058,12.3,13.635,39,31.0009,120
AB1059,12.3,13.635,39,27.9993,135
AB1060,13.94,15.91,31,19.0012,120
AB1061,13.94,15.15,29,27.9993,174
AB1062,13.94,15.15,29,27.9993,145
AB1063,13.12,14.395,31,35.0008,137
AB1064,11.48,12.88,38,22.0028,64
AB1065,11.48,13.635,38,11.0014,41
AB1066,10.66,12.88,41,15.0013,40
AB1067,10.66,15.15,41,0,51
AB1068,9.84,12.88,44,6.0032,45
AB1069,9.02,11.365,51,8.9981,32
AB1070,8.2,11.365,64,7.0015,39
AB1071,8.2,11.365,59,6.0032,24
AB1072,8.2,11.365,75,6.0032,20
AB1073,8.2,11.365,69,7.0015,12
AB1074,8.2,10.605,69,11.0014,2
AB1075,8.2,10.605,69,8.9981,5
AB1076,9.02,13.635,55,0,3
AB1077,9.02,11.365,64,12.998,12
AB1078,9.84,11.365,60,15.0013,47
AB1079,12.3,13.635,45,22.0028,105
AB1080,13.12,14.395,39,30.0026,112
AB1081,14.76,15.91,32,31.0009,152
AB1082,15.58,19.695,29,23.9994,154
AB1083,16.4,20.455,30,27.9993,161
AB1084,16.4,20.455,30,19.9995,162
AB1085,17.22,21.21,28,22.0028,134
AB1086,17.22,21.21,28,22.0028,125
AB1087,16.4,20.455,32,19.9995,95
AB1088,16.4,20.455,35,19.0012,61
AB1089,16.4,20.455,35,22.0028,47
AB1090,16.4,20.455,35,23.9994,51
AB1091,16.4,20.455,35,19.9995,36
AB1092,16.4,20.455,35,23.9994,30
AB1093,15.58,19.695,37,23.9994,11
AB1094,15.58,19.695,37,23.9994,7
AB1095,14.76,16.665,40,19.9995,2
AB1096,13.94,15.91,46,15.0013,2
AB1097,13.12,15.15,53,19.0012,2
AB1098,13.12,15.15,53,19.0012,3
AB1099,13.94,15.15,46,19.9995,26
AB1100,13.94,15.15,46,19.9995,98
AB1101,15.58,19.695,40,31.0009,256
AB1102,16.4,20.455,37,26.0027,130
AB1103,18.04,21.97,33,15.0013,55
AB1104,21.32,25,23,16.9979,53
AB1105,22.96,26.515,22,30.0026,126
AB1106,23.78,27.275,19,26.0027,120
AB1107,24.6,29.545,15,32.9975,90
AB1108,22.96,26.515,21,43.9989,90
AB1109,21.32,25,27,31.0009,118
AB1110,18.86,22.725,33,40.9973,243
AB1111,16.4,20.455,40,40.9973,205
AB1112,15.58,19.695,43,32.9975,98
AB1113,14.76,15.91,46,31.0009,70
AB1114,14.76,15.91,50,35.0008,43
AB1115,13.94,14.395,46,43.9989,45
AB1116,13.12,14.395,49,32.9975,20
AB1117,12.3,13.635,49,27.9993,19
AB1118,12.3,12.12,42,51.9987,5
AB1119,11.48,11.365,41,46.0022,3
AB1120,9.02,9.09,37,35.0008,1
AB1121,9.02,9.09,32,31.0009,4
AB1122,8.2,9.09,32,22.0028,30
AB1123,8.2,9.09,32,23.9994,105
AB1124,8.2,9.09,32,23.9994,223
AB1125,9.02,9.85,29,30.0026,110
AB1126,9.84,10.605,27,19.0012,52
AB1127,10.66,12.12,25,16.9979,57
AB1128,11.48,13.635,24,16.9979,71
AB1129,13.12,15.15,21,15.0013,82
AB1130,13.94,15.91,19,15.0013,79
AB1131,13.94,16.665,19,11.0014,85
AB1132,13.94,15.91,19,16.9979,98
AB1133,13.12,15.15,22,15.0013,206
AB1134,12.3,15.15,22,8.9981,212
AB1135,11.48,14.395,26,8.9981,145
AB1136,10.66,13.635,33,7.0015,101
AB1137,9.84,14.395,52,0,66
AB1138,9.84,14.395,44,0,41
AB1139,9.02,12.88,44,6.0032,20
AB1140,9.02,12.88,41,6.0032,15
AB1141,8.2,11.365,44,6.0032,9
AB1142,8.2,9.85,47,12.998,1
AB1143,8.2,9.85,51,12.998,1
AB1144,8.2,9.85,47,12.998,5
AB1145,8.2,9.85,55,15.0013,33
AB1146,8.2,9.85,55,15.0013,108
AB1147,9.02,11.365,55,11.0014,230
AB1148,9.84,10.605,52,19.0012,124
AB1149,10.66,11.365,41,26.0027,69
AB1150,13.94,15.15,34,19.9995,66
AB1151,15.58,19.695,32,22.0028,86
AB1152,17.22,21.21,30,23.9994,93
AB1153,18.86,22.725,28,27.9993,82
AB1154,18.86,22.725,28,27.9993,117
AB1155,18.86,22.725,31,26.0027,122
AB1156,18.86,22.725,28,19.0012,255
AB1157,16.4,20.455,40,15.0013,222
AB1158,13.94,15.91,53,15.0013,161
AB1159,15.58,19.695,43,12.998,118
AB1160,14.76,17.425,46,12.998,92
AB1161,13.94,16.665,53,12.998,73
AB1162,15.58,19.695,40,15.0013,33
AB1163,13.94,16.665,53,12.998,17
AB1164,13.94,15.91,53,15.0013,6
AB1165,13.94,15.91,53,15.0013,6
AB1166,13.94,16.665,53,12.998,4
AB1167,13.12,15.91,57,12.998,4
AB1168,13.12,16.665,66,6.0032,12
AB1169,12.3,15.15,70,8.9981,47
AB1170,13.12,16.665,57,7.0015,126
AB1171,13.12,16.665,57,6.0032,285
AB1172,14.76,17.425,57,12.998,179
AB1173,15.58,19.695,54,12.998,88
AB1174,18.04,21.97,44,16.9979,90
AB1175,19.68,23.485,41,15.0013,101
AB1176,22.14,25.76,34,15.0013,123
AB1177,24.6,31.06,31,15.0013,81
AB1178,24.6,30.305,28,16.9979,106
AB1179,22.96,26.515,35,19.9995,146
AB1180,23.78,27.275,32,19.9995,274
AB1181,22.14,25.76,42,19.0012,222
AB1182,19.68,23.485,55,22.0028,175
AB1183,19.68,23.485,59,22.0028,139
AB1184,21.32,25,55,26.0027,124
AB1185,20.5,24.24,59,19.0012,76
AB1186,18.86,22.725,67,19.9995,44
AB1187,18.04,21.97,72,19.0012,32
AB1188,18.04,21.97,72,15.0013,8
AB1189,18.04,21.97,72,19.0012,7
AB1190,18.86,22.725,67,16.9979,8
AB1191,18.86,22.725,67,16.9979,1
AB1192,18.86,22.725,67,7.0015,7
AB1193,18.04,21.97,72,11.0014,50
AB1194,17.22,21.21,77,15.0013,116
AB1195,17.22,21.21,77,12.998,272
AB1196,17.22,21.21,77,12.998,169
AB1197,18.04,21.97,72,15.0013,95
AB1198,18.04,21.97,72,11.0014,113
AB1199,20.5,24.24,59,12.998,185
AB1200,24.6,31.06,43,12.998,176
AB1201,27.06,31.06,36,19.9995,191
AB1202,27.06,31.06,36,22.0028,172
AB1203,27.06,31.06,36,19.0012,232
AB1204,27.06,31.06,34,23.9994,327
AB1205,26.24,31.06,33,22.0028,224
AB1206,25.42,31.06,29,39.0007,162
AB1207,24.6,31.06,31,12.998,124
AB1208,23.78,27.275,21,32.9975,72
AB1209,22.14,25.76,10,16.9979,107
AB1210,21.32,25,8,19.0012,77
AB1211,19.68,23.485,12,32.9975,29
AB1212,18.86,22.725,14,27.9993,31
AB1213,18.04,21.97,13,26.0027,17
AB1214,17.22,21.21,14,19.9995,7
AB1215,16.4,20.455,15,22.0028,3
AB1216,16.4,20.455,15,22.0028,3
AB1217,16.4,20.455,17,27.9993,6
AB1218,15.58,19.695,17,35.0008,22
AB1219,15.58,19.695,17,39.0007,45
AB1220,16.4,20.455,16,43.9989,55
AB1221,17.22,21.21,16,39.0007,106
AB1222,18.04,21.97,16,39.0007,123
AB1223,18.04,21.97,18,32.9975,119
AB1224,18.04,21.97,16,40.9973,155
AB1225,18.86,22.725,15,43.9989,196
AB1226,18.04,21.97,16,50.0021,171
AB1227,18.04,21.97,16,43.0006,120
AB1228,17.22,21.21,19,40.9973,127
AB1229,14.76,15.91,25,30.0026,88
AB1230,13.94,15.15,29,23.9994,59
AB1231,13.12,14.395,28,35.0008,47
AB1232,13.12,13.635,26,36.9974,33
AB1233,12.3,12.88,28,32.9975,44
AB1234,11.48,12.12,33,30.0026,29
AB1235,10.66,10.605,35,30.0026,17
AB1236,9.84,9.85,41,31.0009,16
AB1237,9.84,9.85,41,36.9974,17
AB1238,9.02,9.09,44,36.9974,18
AB1239,9.02,9.09,44,36.9974,1
AB1240,8.2,9.09,47,19.9995,2
AB1241,7.38,8.335,51,16.9979,2
AB1242,8.2,11.365,51,7.0015,24
AB1243,9.02,10.605,47,19.0012,55
AB1244,10.66,12.88,41,12.998,104
AB1245,12.3,15.15,33,11.0014,161
AB1246,12.3,15.91,33,7.0015,182
AB1247,13.94,16.665,29,0,198
AB1248,14.76,17.425,27,11.0014,212
AB1249,14.76,18.18,27,6.0032,168
AB1250,14.76,18.18,29,6.0032,147
AB1251,13.94,17.425,33,11.0014,146
AB1252,13.94,16.665,36,8.9981,101
AB1253,13.94,16.665,36,8.9981,42
AB1254,13.94,18.18,42,0,42
AB1255,13.12,17.425,53,0,56
AB1256,13.12,15.15,57,15.0013,47
AB1257,12.3,15.15,61,11.0014,54
AB1258,13.94,15.15,42,22.0028,37
AB1259,13.94,15.15,42,22.0028,13
AB1260,13.94,15.15,42,22.0028,4
AB1261,13.94,15.15,42,19.9995,5
AB1262,13.12,15.91,45,11.0014,1
AB1263,13.94,18.18,36,0,3
AB1264,17.22,21.21,26,19.9995,8
AB1265,17.22,21.21,26,19.0012,19
AB1266,13.12,15.15,57,19.9995,63
AB1267,13.12,15.15,57,19.0012,57
AB1268,13.12,15.15,57,16.9979,81
AB1269,13.12,16.665,57,7.0015,90
AB1270,13.12,15.91,66,12.998,93
AB1271,12.3,13.635,81,22.0028,103
AB1272,13.12,15.15,76,16.9979,116
AB1273,12.3,13.635,70,30.0026,87
AB1274,11.48,12.12,75,27.9993,56
AB1275,11.48,12.88,75,26.0027,80
AB1276,9.84,10.605,87,23.9994,66
AB1277,9.84,10.605,87,23.9994,49
AB1278,9.84,10.605,81,26.0027,29
AB1279,9.02,9.85,75,30.0026,34
AB1280,8.2,8.335,75,27.9993,11
AB1281,8.2,8.335,75,27.9993,2
AB1282,4.92,6.06,80,19.0012,7
AB1283,4.92,6.06,80,19.0012,40
AB1284,4.92,6.06,80,16.9979,114
AB1285,5.74,6.06,74,16.9979,106
AB1286,6.56,9.09,69,0,44
AB1287,6.56,11.365,64,0,50
AB1288,8.2,11.365,59,7.0015,55
AB1289,9.02,11.365,55,11.0014,55
AB1290,9.02,11.365,55,12.998,58
AB1291,9.84,11.365,48,12.998,69
AB1292,9.02,11.365,51,11.0014,86
AB1293,9.02,10.605,51,15.0013,196
AB1294,9.02,11.365,47,8.9981,167
AB1295,8.2,9.09,47,19.0012,118
AB1296,8.2,9.85,47,15.0013,105
AB1297,8.2,9.85,47,16.9979,82
AB1298,6.56,7.575,43,16.9979,77
AB1299,6.56,7.575,43,16.9979,21
AB1300,5.74,6.82,50,12.998,6
AB1301,5.74,7.575,46,11.0014,4
AB1302,4.92,7.575,50,8.9981,1
AB1303,4.92,6.82,50,11.0014,2
AB1304,4.92,7.575,50,7.0015,8
AB1305,4.92,7.575,50,7.0015,36
AB1306,4.92,7.575,54,8.9981,96
AB1307,5.74,7.575,54,11.0014,235
AB1308,7.38,10.605,51,6.0032,139
AB1309,8.2,12.88,40,0,51
AB1310,9.84,12.88,41,7.0015,69
AB1311,10.66,14.395,35,6.0032,67
AB1312,12.3,15.91,28,6.0032,87
AB1313,13.12,16.665,29,7.0015,78
AB1314,13.94,17.425,25,6.0032,72
AB1315,13.94,18.18,25,0,94
AB1316,13.94,17.425,25,6.0032,222
AB1317,13.12,16.665,26,6.0032,209
AB1318,12.3,16.665,33,0,141
AB1319,9.84,12.12,60,11.0014,109
AB1320,9.84,14.395,48,0,91
AB1321,9.84,14.395,48,0,61
AB1322,9.02,12.88,55,6.0032,39
AB1323,9.02,12.88,55,6.0032,11
AB1324,9.02,12.88,60,6.0032,7
AB1325,8.2,11.365,64,6.0032,4
AB1326,8.2,10.605,64,8.9981,2
AB1327,8.2,10.605,69,8.9981,4
AB1328,8.2,9.85,69,12.998,58
AB1329,8.2,9.85,72,12.998,104
AB1330,9.84,11.365,70,15.0013,252
AB1331,9.84,10.605,75,19.9995,137
AB1332,10.66,12.12,70,19.0012,57
AB1333,13.12,14.395,57,26.0027,79
AB1334,14.76,16.665,53,23.9994,95
AB1335,15.58,19.695,54,19.9995,88
AB1336,16.4,20.455,50,19.9995,69
AB1337,16.4,20.455,54,26.0027,63
AB1338,15.58,19.695,62,19.0012,71
AB1339,14.76,17.425,66,12.998,177
AB1340,13.94,15.15,87,22.0028,137
AB1341,13.94,15.15,93,19.9995,115
AB1342,13.94,15.15,93,23.9994,89
AB1343,13.94,15.15,87,22.0028,83
AB1344,13.94,15.91,87,19.0012,55
AB1345,13.12,15.15,93,15.0013,50
AB1346,13.12,17.425,93,0,9
AB1347,13.12,17.425,100,0,10
AB1348,13.12,17.425,100,0,3
AB1349,13.12,16.665,93,7.0015,2
AB1350,13.12,16.665,93,7.0015,6
AB1351,13.94,17.425,93,6.0032,11
AB1352,13.94,16.665,100,8.9981,35
AB1353,14.76,17.425,93,8.9981,73
AB1354,13.94,15.15,93,23.9994,114
AB1355,17.22,21.21,94,22.0028,49
AB1356,21.32,25,77,30.0026,59
AB1357,22.14,25.76,60,31.0009,115
AB1358,22.14,25.76,60,31.0009,83
AB1359,22.96,26.515,56,40.9973,85
AB1360,18.86,22.725,41,54.002,55
AB1361,13.12,14.395,49,31.0009,102
AB1362,13.12,13.635,49,50.0021,189
AB1363,13.12,14.395,49,32.9975,157
AB1364,12.3,13.635,52,30.0026,90
AB1365,12.3,12.88,49,40.9973,62
AB1366,11.48,12.88,48,26.0027,63
AB1367,10.66,10.605,48,30.0026,50
AB1368,10.66,11.365,48,22.0028,39
AB1369,9.84,11.365,52,12.998,28
AB1370,9.84,10.605,52,19.9995,27
AB1371,9.02,9.85,60,23.9994,12
AB1372,9.02,11.365,55,8.9981,8
AB1373,9.02,12.88,60,6.0032,2
AB1374,9.02,12.12,64,7.0015,10
AB1375,9.02,13.635,60,0,7
AB1376,9.02,12.88,60,6.0032,22
AB1377,9.84,14.395,60,0,57
AB1378,10.66,12.88,56,11.0014,74
AB1379,12.3,15.15,49,8.9981,85
AB1380,12.3,16.665,45,0,126
AB1381,13.12,15.91,45,11.0014,160
AB1382,13.94,15.91,42,16.9979,174
AB1383,13.94,15.15,36,22.0028,211
AB1384,14.76,16.665,40,19.0012,165
AB1385,14.76,16.665,46,19.0012,171
AB1386,14.76,17.425,43,15.0013,183
AB1387,13.94,16.665,46,12.998,137
AB1388,13.12,15.15,49,16.9979,94
AB1389,12.3,15.15,56,11.0014,68
AB1390,11.48,13.635,65,16.9979,68
AB1391,11.48,13.635,75,15.0013,46
AB1392,11.48,12.88,75,19.0012,34
AB1393,10.66,12.12,87,19.0012,34
AB1394,10.66,12.88,87,12.998,37
AB1395,10.66,13.635,87,8.9981,22
AB1396,10.66,14.395,87,6.0032,11
AB1397,9.84,12.12,87,8.9981,2
AB1398,9.84,14.395,87,0,3
AB1399,9.84,12.12,87,8.9981,14
AB1400,10.66,15.15,87,0,35
AB1401,11.48,15.15,87,6.0032,59
AB1402,12.3,15.15,81,11.0014,103
AB1403,14.76,17.425,62,8.9981,125
AB1404,16.4,20.455,54,6.0032,193
AB1405,17.22,21.21,47,0,259
AB1406,18.04,21.97,47,6.0032,282
AB1407,18.86,22.725,44,8.9981,261
AB1408,19.68,23.485,44,11.0014,268
AB1409,17.22,21.21,54,12.998,187
AB1410,16.4,20.455,54,12.998,127
AB1411,16.4,20.455,54,8.9981,102
AB1412,16.4,20.455,54,6.0032,81
AB1413,15.58,19.695,62,11.0014,69
AB1414,15.58,19.695,62,7.0015,69
AB1415,14.76,17.425,62,11.0014,59
AB1416,14.76,18.18,66,7.0015,30
AB1417,13.94,15.15,87,23.9994,8
AB1418,13.12,15.91,93,11.0014,1
AB1419,13.94,18.18,93,0,5
AB1420,13.94,17.425,96,7.0015,28
AB1421,14.76,18.18,93,7.0015,92
AB1422,13.94,15.15,93,19.9995,255
AB1423,17.22,21.21,82,19.0012,142
AB1424,21.32,25,72,32.9975,92
AB1425,22.96,26.515,64,19.9995,87
AB1426,22.96,26.515,64,19.9995,36
AB1427,18.86,22.725,94,15.0013,32
AB1428,17.22,21.21,100,19.9995,25
AB1429,17.22,21.21,100,19.9995,35
AB1430,17.22,21.21,100,8.9981,42
AB1431,16.4,20.455,100,19.9995,79
AB1432,18.86,22.725,94,12.998,131
AB1433,18.04,21.97,88,40.9973,80
AB1434,18.04,21.97,88,40.9973,45
AB1435,15.58,19.695,87,26.0027,80
AB1436,13.94,15.15,93,27.9993,76
AB1437,13.12,14.395,81,26.0027,45
